decimal, binary
21779, 101010100010011
9459, 10010011110011
57865, 1110001000001001
58198, 1110001101010110
16443, 100000000111011
26270, 110011010011110
49944, 1100001100011000
17781, 100010101110101
44169, 1010110010001001
57760, 1110000110100000
19173, 100101011100101
2515, 100111010011
34526, 1000011011011110
46348, 1011010100001100
58387, 1110010000010011
14909, 11101000111101
17565, 100010010011101
21159, 101001010100111
22989, 101100111001101
25815, 110010011010111
58908, 1110011000011100
1002, 1111101010
29706, 111010000001010
44141, 1010110001101101
10764, 10101000001100
5393, 1010100010001
1399, 10101110111
57440, 1110000001100000
53166, 1100111110101110
57815, 1110000111010111
48903, 1011111100000111
45625, 1011001000111001
41725, 1010001011111101
13618, 11010100110010
63266, 1111011100100010
32257, 111111000000001
28670, 110111111111110
48315, 1011110010111011
63179, 1111011011001011
11925, 10111010010101
7682, 1111000000010
17310, 100001110011110
13748, 11010110110100
15165, 11101100111101
33878, 1000010001010110
15370, 11110000001010
4531, 1000110110011
9395, 10010010110011
17668, 100010100000100
43879, 1010101101100111
36763, 1000111110011011
17189, 100001100100101
13934, 11011001101110
59436, 1110100000101100
25426, 110001101010010
5786, 1011010011010
9675, 10010111001011
13209, 11001110011001
4193, 1000001100001
7915, 1111011101011
21936, 101010110110000
26718, 110100001011110
9357, 10010010001101
64843, 1111110101001011
10479, 10100011101111
13238, 11001110110110
16398, 100000000001110
13914, 11011001011010
58429, 1110010000111101
26410, 110011100101010
23614, 101110000111110
45875, 1011001100110011
63194, 1111011011011010
59683, 1110100100100011
56551, 1101110011100111
17263, 100001101101111
58262, 1110001110010110
44597, 1010111000110101
27460, 110101101000100
21883, 101010101111011
36701, 1000111101011101
22711, 101100010110111
40028, 1001110001011100
30965, 111100011110101
35360, 1000101000100000
14781, 11100110111101
56208, 1101101110010000
10407, 10100010100111
16710, 100000101000110
5251, 1010010000011
45484, 1011000110101100
25030, 110000111000110
63730, 1111100011110010
24000, 101110111000000
18402, 100011111100010
15322, 11101111011010
57458, 1110000001110010
58699, 1110010101001011
24838, 110000100000110
32810, 1000000000101010
11221, 10101111010101
16714, 100000101001010
6542, 1100110001110
53016, 1100111100011000
53235, 1100111111110011
17700, 100010100100100
2375, 100101000111
15947, 11111001001011
19498, 100110000101010
53880, 1101001001111000
29047, 111000101110111
63682, 1111100011000010
21593, 101010001011001
60812, 1110110110001100
17633, 100010011100001
31148, 111100110101100
6829, 1101010101101
56144, 1101101101010000
27171, 110101000100011
17283, 100001110000011
37692, 1001001100111100
46190, 1011010001101110
19683, 100110011100011
60019, 1110101001110011
49149, 1011111111111101
31360, 111101010000000
4744, 1001010001000
6818, 1101010100010
25096, 110001000001000
40637, 1001111010111101
50032, 1100001101110000
19955, 100110111110011
3940, 111101100100
2542, 100111101110
32518, 111111100000110
59983, 1110101001001111
63612, 1111100001111100
530, 1000010010
46431, 1011010101011111
1199, 10010101111
6944, 1101100100000
60588, 1110110010101100
6948, 1101100100100
5197, 1010001001101
14313, 11011111101001
24170, 101111001101010
1210, 10010111010
34719, 1000011110011111
19255, 100101100110111
44700, 1010111010011100
45189, 1011000010000101
44021, 1010101111110101
30182, 111010111100110
12885, 11001001010101
21884, 101010101111100
57518, 1110000010101110
23109, 101101001000101
1733, 11011000101
17595, 100010010111011
21199, 101001011001111
32502, 111111011110110
42830, 1010011101001110
53219, 1100111111100011
58494, 1110010001111110
4137, 1000000101001
61720, 1111000100011000
34550, 1000011011110110
5059, 1001111000011
30238, 111011000011110
39056, 1001100010010000
2126, 100001001110
1058, 10000100010
24201, 101111010001001
1722, 11010111010
37772, 1001001110001100
55291, 1101011111111011
22962, 101100110110010
62556, 1111010001011100
43209, 1010100011001001
23194, 101101010011010
21363, 101001101110011
58177, 1110001101000001
47395, 1011100100100011
35745, 1000101110100001
65139, 1111111001110011
49728, 1100001001000000
37590, 1001001011010110
49669, 1100001000000101
54839, 1101011000110111
3981, 111110001101
64924, 1111110110011100
3738, 111010011010
60607, 1110110010111111
24559, 101111111101111
14508, 11100010101100
57964, 1110001001101100
2590, 101000011110
46751, 1011011010011111
14401, 11100001000001
30635, 111011110101011
48997, 1011111101100101
44572, 1010111000011100
23501, 101101111001101
45574, 1011001000000110
17442, 100010000100010
17908, 100010111110100
47667, 1011101000110011
16594, 100000011010010
55431, 1101100010000111
59528, 1110100010001000
15218, 11101101110010
42674, 1010011010110010
25207, 110001001110111
15434, 11110001001010
39833, 1001101110011001
13361, 11010000110001
46268, 1011010010111100
45853, 1011001100011101
55100, 1101011100111100
40215, 1001110100010111
56616, 1101110100101000
28913, 111000011110001
58014, 1110001010011110
35226, 1000100110011010
28672, 111000000000000
31468, 111101011101100
53563, 1101000100111011
30726, 111100000000110
48705, 1011111001000001
54695, 1101010110100111
16689, 100000100110001
34520, 1000011011011000
30269, 111011000111101
3132, 110000111100
5818, 1011010111010
34601, 1000011100101001
41569, 1010001001100001
59460, 1110100001000100
50659, 1100010111100011
40467, 1001111000010011
56712, 1101110110001000
63313, 1111011101010001
13839, 11011000001111
62345, 1111001110001001
47737, 1011101001111001
15350, 11101111110110
65491, 1111111111010011
27176, 110101000101000
8027, 1111101011011
30471, 111011100000111
38719, 1001011100111111
58256, 1110001110010000
13910, 11011001010110
10956, 10101011001100
44442, 1010110110011010
11518, 10110011111110
23864, 101110100111000
40233, 1001110100101001
7075, 1101110100011
20322, 100111101100010
6537, 1100110001001
16809, 100000110101001
56061, 1101101011111101
30281, 111011001001001
33751, 1000001111010111
10566, 10100101000110
63884, 1111100110001100
39377, 1001100111010001
28944, 111000100010000
3747, 111010100011
34084, 1000010100100100
55608, 1101100100111000
48463, 1011110101001111
51840, 1100101010000000
44960, 1010111110100000
43827, 1010101100110011
50038, 1100001101110110
38620, 1001011011011100
16668, 100000100011100
17878, 100010111010110
35342, 1000101000001110
29543, 111001101100111
24795, 110000011011011
42711, 1010011011010111
9621, 10010110010101
63715, 1111100011100011
39536, 1001101001110000
39836, 1001101110011100
21335, 101001101010111
56416, 1101110001100000
55264, 1101011111100000
44601, 1010111000111001
12427, 11000010001011
61079, 1110111010010111
2184, 100010001000
34960, 1000100010010000
59662, 1110100100001110
21115, 101001001111011
7854, 1111010101110
8392, 10000011001000
45415, 1011000101100111
37338, 1001000111011010
18734, 100100100101110
53484, 1101000011101100
8118, 1111110110110
32718, 111111111001110
51857, 1100101010010001
17605, 100010011000101
42193, 1010010011010001
12127, 10111101011111
31515, 111101100011011
20767, 101000100011111
49130, 1011111111101010
63812, 1111100101000100
30556, 111011101011100
582, 1001000110
61188, 1110111100000100
4743, 1001010000111
23361, 101101101000001
64998, 1111110111100110
18431, 100011111111111
31167, 111100110111111
52363, 1100110010001011
63213, 1111011011101101
22700, 101100010101100
7304, 1110010001000
48134, 1011110000000110
33504, 1000001011100000
2792, 101011101000
53652, 1101000110010100
12618, 11000101001010
8683, 10000111101011
59244, 1110011101101100
25045, 110000111010101
41967, 1010001111101111
8468, 10000100010100
31606, 111101101110110
47881, 1011101100001001
21981, 101010111011101
51679, 1100100111011111
30012, 111010100111100
17839, 100010110101111
34122, 1000010101001010
2754, 101011000010
55826, 1101101000010010
32202, 111110111001010
37084, 1001000011011100
19568, 100110001110000
33135, 1000000101101111
26463, 110011101011111
4856, 1001011111000
60502, 1110110001010110
51527, 1100100101000111
53721, 1101000111011001
65291, 1111111100001011
25417, 110001101001001
4748, 1001010001100
20166, 100111011000110
9962, 10011011101010
26354, 110011011110010
63366, 1111011110000110
334, 101001110
53848, 1101001001011000
18085, 100011010100101
26580, 110011111010100
34713, 1000011110011001
21625, 101010001111001
61908, 1111000111010100
6742, 1101001010110
11726, 10110111001110
34292, 1000010111110100
40741, 1001111100100101
35302, 1000100111100110
14082, 11011100000010
35554, 1000101011100010
29676, 111001111101100
5195, 1010001001011
54304, 1101010000100000
37468, 1001001001011100
4466, 1000101110010
3186, 110001110010
60873, 1110110111001001
33231, 1000000111001111
20130, 100111010100010
11499, 10110011101011
35072, 1000100100000000
32305, 111111000110001
4052, 111111010100
36347, 1000110111111011
11062, 10101100110110
14161, 11011101010001
41245, 1010000100011101
61368, 1110111110111000
34673, 1000011101110001
52058, 1100101101011010
29694, 111001111111110
62918, 1111010111000110
58367, 1110001111111111
29298, 111001001110010
61232, 1110111100110000
36024, 1000110010111000
38713, 1001011100111001
31045, 111100101000101
14028, 11011011001100
19323, 100101101111011
3012, 101111000100
37477, 1001001001100101
2233, 100010111001
42355, 1010010101110011
7142, 1101111100110
63907, 1111100110100011
59454, 1110100000111110
57391, 1110000000101111
20792, 101000100111000
56431, 1101110001101111
43298, 1010100100100010
50924, 1100011011101100
15957, 11111001010101
14165, 11011101010101
28756, 111000001010100
45412, 1011000101100100
61275, 1110111101011011
38560, 1001011010100000
5564, 1010110111100
14709, 11100101110101
8796, 10001001011100
43373, 1010100101101101
747, 1011101011
42674, 1010011010110010
57882, 1110001000011010
48832, 1011111011000000
23998, 101110110111110
59712, 1110100101000000
32327, 111111001000111
39146, 1001100011101010
64930, 1111110110100010
16071, 11111011000111
20079, 100111001101111
33727, 1000001110111111
38087, 1001010011000111
8324, 10000010000100
31098, 111100101111010
47272, 1011100010101000
24900, 110000101000100
14034, 11011011010010
58210, 1110001101100010
20101, 100111010000101
18584, 100100010011000
53084, 1100111101011100
43520, 1010101000000000
50745, 1100011000111001
21160, 101001010101000
52112, 1100101110010000
15572, 11110011010100
21484, 101001111101100
48611, 1011110111100011
4997, 1001110000101
31279, 111101000101111
22123, 101011001101011
14967, 11101001110111
50104, 1100001110111000
63425, 1111011111000001
9137, 10001110110001
28424, 110111100001000
42076, 1010010001011100
30814, 111100001011110
45608, 1011001000101000
31652, 111101110100100
953, 1110111001
3470, 110110001110
54375, 1101010001100111
57078, 1101111011110110
63709, 1111100011011101
61996, 1111001000101100
9614, 10010110001110
65322, 1111111100101010
49077, 1011111110110101
48914, 1011111100010010
2293, 100011110101
48485, 1011110101100101
48895, 1011111011111111
43123, 1010100001110011
31811, 111110001000011
50924, 1100011011101100
22260, 101011011110100
61026, 1110111001100010
46888, 1011011100101000
10722, 10100111100010
49847, 1100001010110111
11938, 10111010100010
14494, 11100010011110
7717, 1111000100101
25432, 110001101011000
52827, 1100111001011011
37293, 1001000110101101
9925, 10011011000101
37370, 1001000111111010
27365, 110101011100101
59227, 1110011101011011
11688, 10110110101000
25419, 110001101001011
13255, 11001111000111
80, 1010000
1717, 11010110101
34982, 1000100010100110
5163, 1010000101011
248, 11111000
56834, 1101111000000010
43661, 1010101010001101
60100, 1110101011000100
44879, 1010111101001111
38975, 1001100000111111
49430, 1100000100010110
9157, 10001111000101
33576, 1000001100101000
37877, 1001001111110101
25568, 110001111100000
43306, 1010100100101010
16276, 11111110010100
62392, 1111001110111000
41048, 1010000001011000
4550, 1000111000110
45326, 1011000100001110
14218, 11011110001010
50043, 1100001101111011
5863, 1011011100111
9347, 10010010000011
33491, 1000001011010011
10582, 10100101010110
5829, 1011011000101
6584, 1100110111000
52562, 1100110101010010
10616, 10100101111000
65096, 1111111001001000
38578, 1001011010110010
57617, 1110000100010001
1343, 10100111111
25598, 110001111111110
1850, 11100111010
44489, 1010110111001001
29348, 111001010100100
23090, 101101000110010
37282, 1001000110100010
34716, 1000011110011100
10392, 10100010011000
46356, 1011010100010100
2879, 101100111111
10845, 10101001011101
23363, 101101101000011
16620, 100000011101100
5852, 1011011011100
5279, 1010010011111
62939, 1111010111011011
48650, 1011111000001010
26446, 110011101001110
17730, 100010101000010
13282, 11001111100010
17619, 100010011010011
3670, 111001010110
36902, 1001000000100110
17905, 100010111110001
1574, 11000100110
40001, 1001110001000001
14749, 11100110011101
19383, 100101110110111
31189, 111100111010101
54276, 1101010000000100
20694, 101000011010110
62907, 1111010110111011
19594, 100110010001010
40689, 1001111011110001
1857, 11101000001
64271, 1111101100001111
65322, 1111111100101010
53617, 1101000101110001
13847, 11011000010111
21566, 101010000111110
60134, 1110101011100110
17773, 100010101101101
15263, 11101110011111
1729, 11011000001
45368, 1011000100111000
26308, 110011011000100
5710, 1011001001110
49275, 1100000001111011
36399, 1000111000101111
54727, 1101010111000111
37251, 1001000110000011
50151, 1100001111100111
13333, 11010000010101
46815, 1011011011011111
15754, 11110110001010
4141, 1000000101101
53436, 1101000010111100
45706, 1011001010001010
23630, 101110001001110
58769, 1110010110010001
9471, 10010011111111
50665, 1100010111101001
65273, 1111111011111001
49945, 1100001100011001
44345, 1010110100111001
62168, 1111001011011000
27391, 110101011111111
52417, 1100110011000001
57825, 1110000111100001
5729, 1011001100001
29483, 111001100101011
24183, 101111001110111
37677, 1001001100101101
26716, 110100001011100
47896, 1011101100011000
62090, 1111001010001010
33856, 1000010001000000
61584, 1111000010010000
12621, 11000101001101
31086, 111100101101110
22513, 101011111110001
6223, 1100001001111
52832, 1100111001100000
53597, 1101000101011101
59477, 1110100001010101
32091, 111110101011011
12274, 10111111110010
15855, 11110111101111
63058, 1111011001010010
42309, 1010010101000101
14475, 11100010001011
15869, 11110111111101
12946, 11001010010010
33380, 1000001001100100
40313, 1001110101111001
22255, 101011011101111
33218, 1000000111000010
28398, 110111011101110
23312, 101101100010000
56623, 1101110100101111
1074, 10000110010
23872, 101110101000000
42364, 1010010101111100
38768, 1001011101110000
19879, 100110110100111
14204, 11011101111100
44458, 1010110110101010
27916, 110110100001100
26417, 110011100110001
35636, 1000101100110100
46214, 1011010010000110
52011, 1100101100101011
22216, 101011011001000
19773, 100110100111101
31925, 111110010110101
47456, 1011100101100000
43298, 1010100100100010
42249, 1010010100001001
13815, 11010111110111
58902, 1110011000010110
31602, 111101101110010
39691, 1001101100001011
49447, 1100000100100111
18015, 100011001011111
54876, 1101011001011100
16898, 100001000000010
27027, 110100110010011
14926, 11101001001110
6279, 1100010000111
5212, 1010001011100
34088, 1000010100101000
57993, 1110001010001001
1970, 11110110010
17438, 100010000011110
42833, 1010011101010001
54200, 1101001110111000
14205, 11011101111101
39071, 1001100010011111
49398, 1100000011110110
32474, 111111011011010
57378, 1110000000100010
61565, 1111000001111101
16594, 100000011010010
7022, 1101101101110
60477, 1110110000111101
4647, 1001000100111
37145, 1001000100011001
58642, 1110010100010010
54991, 1101011011001111
47940, 1011101101000100
2735, 101010101111
37006, 1001000010001110
4294, 1000011000110
13262, 11001111001110
56716, 1101110110001100
17539, 100010010000011
41483, 1010001000001011
870, 1101100110
59675, 1110100100011011
34832, 1000100000010000
58182, 1110001101000110
49801, 1100001010001001
44276, 1010110011110100
25054, 110000111011110
62250, 1111001100101010
6423, 1100100010111
15839, 11110111011111
33841, 1000010000110001
1290, 10100001010
11254, 10101111110110
1433, 10110011001
55719, 1101100110100111
39256, 1001100101011000
8115, 1111110110011
58124, 1110001100001100
2352, 100100110000
47583, 1011100111011111
54557, 1101010100011101
43955, 1010101110110011
33935, 1000010010001111
48954, 1011111100111010
22681, 101100010011001
45988, 1011001110100100
1137, 10001110001
1521, 10111110001
55383, 1101100001010111
65095, 1111111001000111
47942, 1011101101000110
8015, 1111101001111
23410, 101101101110010
4409, 1000100111001
38097, 1001010011010001
51900, 1100101010111100
16309, 11111110110101
50237, 1100010000111101
11315, 10110000110011
54474, 1101010011001010
52434, 1100110011010010
2250, 100011001010
48998, 1011111101100110
61720, 1111000100011000
56691, 1101110101110011
60705, 1110110100100001
1901, 11101101101
36270, 1000110110101110
37348, 1001000111100100
47585, 1011100111100001
56398, 1101110001001110
32723, 111111111010011
8515, 10000101000011
7181, 1110000001101
2110, 100000111110
4308, 1000011010100
13444, 11010010000100
59765, 1110100101110101
23270, 101101011100110
21261, 101001100001101
6825, 1101010101001
4912, 1001100110000
17847, 100010110110111
54561, 1101010100100001
50362, 1100010010111010
24334, 101111100001110
49321, 1100000010101001
30619, 111011110011011
61744, 1111000100110000
27808, 110110010100000
34060, 1000010100001100
43656, 1010101010001000
45555, 1011000111110011
47717, 1011101001100101
31548, 111101100111100
48686, 1011111000101110
24928, 110000101100000
55181, 1101011110001101
26809, 110100010111001
61520, 1111000001010000
11218, 10101111010010
32158, 111110110011110
49323, 1100000010101011
46252, 1011010010101100
42765, 1010011100001101
31112, 111100110001000
63836, 1111100101011100
1564, 11000011100
60455, 1110110000100111
64389, 1111101110000101
47558, 1011100111000110
15725, 11110101101101
59722, 1110100101001010
50830, 1100011010001110
32665, 111111110011001
18647, 100100011010111
62188, 1111001011101100
52850, 1100111001110010
29891, 111010011000011
20521, 101000000101001
8473, 10000100011001
18074, 100011010011010
63353, 1111011101111001
4092, 111111111100
2020, 11111100100
30903, 111100010110111
4793, 1001010111001
6564, 1100110100100
15873, 11111000000001
13388, 11010001001100
51900, 1100101010111100
35245, 1000100110101101
58229, 1110001101110101
22993, 101100111010001
20077, 100111001101101
55993, 1101101010111001
63199, 1111011011011111
61906, 1111000111010010
32625, 111111101110001
6161, 1100000010001
44540, 1010110111111100
49844, 1100001010110100
57342, 1101111111111110
18638, 100100011001110
53595, 1101000101011011
53365, 1101000001110101
60676, 1110110100000100
24915, 110000101010011
57244, 1101111110011100
51176, 1100011111101000
55174, 1101011110000110
45398, 1011000101010110
39104, 1001100011000000
2261, 100011010101
7043, 1101110000011
48951, 1011111100110111
62388, 1111001110110100
14512, 11100010110000
7621, 1110111000101
43854, 1010101101001110
59471, 1110100001001111
20559, 101000001001111
14832, 11100111110000
25031, 110000111000111
41295, 1010000101001111
13321, 11010000001001
48621, 1011110111101101
53843, 1101001001010011
39002, 1001100001011010
17700, 100010100100100
8970, 10001100001010
3886, 111100101110
40118, 1001110010110110
65204, 1111111010110100
65333, 1111111100110101
64703, 1111110010111111
60105, 1110101011001001
6219, 1100001001011
11807, 10111000011111
20068, 100111001100100
11803, 10111000011011
14595, 11100100000011
26785, 110100010100001
33807, 1000010000001111
28595, 110111110110011
60278, 1110101101110110
53715, 1101000111010011
8514, 10000101000010
52890, 1100111010011010
51789, 1100101001001101
12098, 10111101000010
4532, 1000110110100
26871, 110100011110111
2558, 100111111110
4449, 1000101100001
57222, 1101111110000110
27744, 110110001100000
3087, 110000001111
16311, 11111110110111
5397, 1010100010101
28543, 110111101111111
10906, 10101010011010
12562, 11000100010010
26688, 110100001000000
8805, 10001001100101
46457, 1011010101111001
31637, 111101110010101
62565, 1111010001100101
22164, 101011010010100
61679, 1111000011101111
48533, 1011110110010101
28682, 111000000001010
9151, 10001110111111
28136, 110110111101000
33490, 1000001011010010
58348, 1110001111101100
55423, 1101100001111111
15213, 11101101101101
62658, 1111010011000010
31533, 111101100101101
56238, 1101101110101110
57873, 1110001000010001
35336, 1000101000001000
46727, 1011011010000111
26596, 110011111100100
1969, 11110110001
34903, 1000100001010111
15735, 11110101110111
47314, 1011100011010010
47653, 1011101000100101
14483, 11100010010011
15180, 11101101001100
28613, 110111111000101
6654, 1100111111110
10059, 10011101001011
5796, 1011010100100
9335, 10010001110111
26484, 110011101110100
15536, 11110010110000
53690, 1101000110111010
20166, 100111011000110
11339, 10110001001011
54351, 1101010001001111
58720, 1110010101100000
60554, 1110110010001010
62241, 1111001100100001
36983, 1001000001110111
9151, 10001110111111
26011, 110010110011011
20232, 100111100001000
31131, 111100110011011
3219, 110010010011
47319, 1011100011010111
42105, 1010010001111001
58909, 1110011000011101
6598, 1100111000110
42238, 1010010011111110
1591, 11000110111
18759, 100100101000111
59402, 1110100000001010
13656, 11010101011000
43329, 1010100101000001
47656, 1011101000101000
33084, 1000000100111100
9966, 10011011101110
54642, 1101010101110010
58581, 1110010011010101
45717, 1011001010010101
12968, 11001010101000
51442, 1100100011110010
53011, 1100111100010011
49685, 1100001000010101
41222, 1010000100000110
13873, 11011000110001
41715, 1010001011110011
12632, 11000101011000
19460, 100110000000100
60762, 1110110101011010
25655, 110010000110111
51729, 1100101000010001
16111, 11111011101111
41706, 1010001011101010
61605, 1111000010100101
38303, 1001010110011111
4106, 1000000001010
4908, 1001100101100
16951, 100001000110111
41048, 1010000001011000
11189, 10101110110101
48707, 1011111001000011
7279, 1110001101111
57062, 1101111011100110
9508, 10010100100100
15173, 11101101000101
24393, 101111101001001
28356, 110111011000100
14591, 11100011111111
26727, 110100001100111
34938, 1000100001111010
12212, 10111110110100
4732, 1001001111100
7166, 1101111111110
22786, 101100100000010
30176, 111010111100000
34207, 1000010110011111
40169, 1001110011101001
33424, 1000001010010000
46908, 1011011100111100
62592, 1111010010000000
3587, 111000000011
26665, 110100000101001
9490, 10010100010010
30101, 111010110010101
31885, 111110010001101
52081, 1100101101110001
24477, 101111110011101
55248, 1101011111010000
18718, 100100100011110
26152, 110011000101000
16296, 11111110101000
64394, 1111101110001010
22348, 101011101001100
59467, 1110100001001011
23097, 101101000111001
57746, 1110000110010010
22491, 101011111011011
23430, 101101110000110
6653, 1100111111101
7853, 1111010101101
37610, 1001001011101010
19803, 100110101011011
12905, 11001001101001
5672, 1011000101000
25163, 110001001001011
64716, 1111110011001100
1426, 10110010010
51262, 1100100000111110
1011, 1111110011
29223, 111001000100111
33100, 1000000101001100
33671, 1000001110000111
999, 1111100111
12120, 10111101011000
1464, 10110111000
15142, 11101100100110
17855, 100010110111111
57816, 1110000111011000
37304, 1001000110111000
32975, 1000000011001111
58467, 1110010001100011
5351, 1010011100111
16903, 100001000000111
7193, 1110000011001
25039, 110000111001111
10242, 10100000000010
48482, 1011110101100010
33418, 1000001010001010
8861, 10001010011101
65123, 1111111001100011
31529, 111101100101001
20447, 100111111011111
27060, 110100110110100
47081, 1011011111101001
24264, 101111011001000
13373, 11010000111101
33872, 1000010001010000
62226, 1111001100010010
15127, 11101100010111
16397, 100000000001101
21947, 101010110111011
4623, 1001000001111
62685, 1111010011011101
5783, 1011010010111
36763, 1000111110011011
10990, 10101011101110
52764, 1100111000011100
45889, 1011001101000001
63150, 1111011010101110
1114, 10001011010
50908, 1100011011011100
58895, 1110011000001111
28975, 111000100101111
17456, 100010000110000
41757, 1010001100011101
60061, 1110101010011101
9183, 10001111011111
22881, 101100101100001
3826, 111011110010
48507, 1011110101111011
46246, 1011010010100110
52529, 1100110100110001
61436, 1110111111111100
53592, 1101000101011000
33183, 1000000110011111
50033, 1100001101110001
44092, 1010110000111100
16087, 11111011010111
11300, 10110000100100
20351, 100111101111111
61521, 1111000001010001
9112, 10001110011000
6183, 1100000100111
25102, 110001000001110
53713, 1101000111010001
34179, 1000010110000011
15465, 11110001101001
32608, 111111101100000
61611, 1111000010101011
61580, 1111000010001100
47549, 1011100110111101
17919, 100010111111111
28442, 110111100011010
31907, 111110010100011
57604, 1110000100000100
44596, 1010111000110100
57828, 1110000111100100
53940, 1101001010110100
47054, 1011011111001110
52960, 1100111011100000
37128, 1001000100001000
24786, 110000011010010
28303, 110111010001111
26171, 110011000111011
2639, 101001001111
34267, 1000010111011011
42737, 1010011011110001
32279, 111111000010111
7591, 1110110100111
25136, 110001000110000
52875, 1100111010001011
48641, 1011111000000001
43915, 1010101110001011
7030, 1101101110110
2955, 101110001011
42351, 1010010101101111
24308, 101111011110100
30070, 111010101110110
60098, 1110101011000010
60127, 1110101011011111
58505, 1110010010001001
57117, 1101111100011101
22371, 101011101100011
15251, 11101110010011
51022, 1100011101001110
60289, 1110101110000001
44537, 1010110111111001
23574, 101110000010110
33701, 1000001110100101
44300, 1010110100001100
59287, 1110011110010111
64048, 1111101000110000
32455, 111111011000111
47884, 1011101100001100
15542, 11110010110110
58663, 1110010100100111
11554, 10110100100010
50809, 1100011001111001
24252, 101111010111100
25390, 110001100101110
51510, 1100100100110110
3858, 111100010010
44093, 1010110000111101
55709, 1101100110011101
55241, 1101011111001001
18631, 100100011000111
28449, 110111100100001
49716, 1100001000110100
40882, 1001111110110010
33751, 1000001111010111
52465, 1100110011110001
36054, 1000110011010110
5905, 1011100010001
41774, 1010001100101110
3538, 110111010010
31946, 111110011001010
26144, 110011000100000
11162, 10101110011010
65099, 1111111001001011
15363, 11110000000011
17733, 100010101000101
18992, 100101000110000
32233, 111110111101001
42964, 1010011111010100
58976, 1110011001100000
5623, 1010111110111
64110, 1111101001101110
57553, 1110000011010001
44653, 1010111001101101
29607, 111001110100111
15745, 11110110000001
16538, 100000010011010
52271, 1100110000101111
51769, 1100101000111001
46398, 1011010100111110
29704, 111010000001000
39263, 1001100101011111
58154, 1110001100101010
32758, 111111111110110
11127, 10101101110111
51252, 1100100000110100
63215, 1111011011101111
5471, 1010101011111
17213, 100001100111101
60716, 1110110100101100
1051, 10000011011
50901, 1100011011010101
6749, 1101001011101
49395, 1100000011110011
31113, 111100110001001
124, 1111100
57686, 1110000101010110
21166, 101001010101110
5729, 1011001100001
32446, 111111010111110
45902, 1011001101001110
23410, 101101101110010
50385, 1100010011010001
31426, 111101011000010
44485, 1010110111000101
48153, 1011110000011001
37379, 1001001000000011
30494, 111011100011110
49927, 1100001100000111
31591, 111101101100111
58445, 1110010001001101
63005, 1111011000011101
63299, 1111011101000011
28141, 110110111101101
28843, 111000010101011
2905, 101101011001
9721, 10010111111001
57388, 1110000000101100
721, 1011010001
841, 1101001001
17070, 100001010101110
55742, 1101100110111110
40544, 1001111001100000
52805, 1100111001000101
48576, 1011110111000000
7362, 1110011000010
42937, 1010011110111001
58723, 1110010101100011
54916, 1101011010000100
49753, 1100001001011001
36516, 1000111010100100
48712, 1011111001001000
50750, 1100011000111110
27540, 110101110010100
35256, 1000100110111000
55907, 1101101001100011
46753, 1011011010100001
18153, 100011011101001
52886, 1100111010010110
27700, 110110000110100
17610, 100010011001010
8495, 10000100101111
61312, 1110111110000000
55985, 1101101010110001
15161, 11101100111001
61122, 1110111011000010
17953, 100011000100001
37701, 1001001101000101
3677, 111001011101
41112, 1010000010011000
13798, 11010111100110
44874, 1010111101001010
30658, 111011111000010
9697, 10010111100001
27733, 110110001010101
49810, 1100001010010010
34666, 1000011101101010
61241, 1110111100111001
60356, 1110101111000100
42031, 1010010000101111
31678, 111101110111110
11982, 10111011001110
59414, 1110100000010110
50499, 1100010101000011
27757, 110110001101101
36750, 1000111110001110
65213, 1111111010111101
9410, 10010011000010
15251, 11101110010011
9339, 10010001111011
41340, 1010000101111100
58092, 1110001011101100
12007, 10111011100111
49815, 1100001010010111
28993, 111000101000001
37242, 1001000101111010
63622, 1111100010000110
35137, 1000100101000001
58436, 1110010001000100
26415, 110011100101111
65091, 1111111001000011
40787, 1001111101010011
41048, 1010000001011000
26879, 110100011111111
24805, 110000011100101
54340, 1101010001000100
16191, 11111100111111
23567, 101110000001111
12440, 11000010011000
54471, 1101010011000111
4834, 1001011100010
12492, 11000011001100
51592, 1100100110001000
39695, 1001101100001111
6278, 1100010000110
3893, 111100110101
39902, 1001101111011110
10429, 10100010111101
10207, 10011111011111
43085, 1010100001001101
42091, 1010010001101011
17490, 100010001010010
16166, 11111100100110
62186, 1111001011101010
57110, 1101111100010110
18829, 100100110001101
31880, 111110010001000
37758, 1001001101111110
8253, 10000000111101
60484, 1110110001000100
35139, 1000100101000011
41219, 1010000100000011
14906, 11101000111010
30936, 111100011011000
65156, 1111111010000100
12021, 10111011110101
8639, 10000110111111
43110, 1010100001100110
29692, 111001111111100
20842, 101000101101010
49551, 1100000110001111
57860, 1110001000000100
28294, 110111010000110
19748, 100110100100100
40696, 1001111011111000
14867, 11101000010011
45895, 1011001101000111
28751, 111000001001111
48017, 1011101110010001
27692, 110110000101100
41958, 1010001111100110
62417, 1111001111010001
23117, 101101001001101
27714, 110110001000010
58887, 1110011000000111
4033, 111111000001
3678, 111001011110
39122, 1001100011010010
23542, 101101111110110
3554, 110111100010
40641, 1001111011000001
31834, 111110001011010
10679, 10100110110111
54703, 1101010110101111
19917, 100110111001101
49608, 1100000111001000
13244, 11001110111100
29269, 111001001010101
22032, 101011000010000
33064, 1000000100101000
56775, 1101110111000111
11029, 10101100010101
63510, 1111100000010110
53354, 1101000001101010
60097, 1110101011000001
32248, 111110111111000
